Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,State,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
O04120,2026-04-11,C0170,Ananya Rao,P8566,Dress,Clothing,South,Kerala,2,1510.75,0.1,2719.35,1944.8,774.55,Net Banking
O04121,2025-01-06,C0524,Rahul Das,P6547,Shoes,Clothing,East,Bihar,2,4342.96,0.0,8685.92,6105.74,2580.18,Credit Card
O04122,2025-05-13,C0499,Ravi Patel,P6547,Shoes,Clothing,South,Kerala,4,2958.91,0.15,10060.29,8028.88,2031.41,UPI
O04123,2025-02-05,C1081,Ananya Iyer,P6547,Shoes,Clothing,South,Telangana,3,4809.64,0.1,12986.03,8621.79,4364.24,Debit Card
O04124,2025-07-11,C1079,Arun Iyer,P3693,Keyboard,Electronics,East,Jharkhand,5,4144.67,0.0,20723.35,15323.38,5399.97,Cash
O04125,2026-02-14,C0397,Vijay Patel,P4870,Smartwatch,Electronics,West,Maharashtra,7,14002.23,0.05,93114.83,54619.35,38495.48,Cash
O04126,2025-03-23,C0784,Arun Verma,P4636,Smartphone,Electronics,South,Telangana,2,36552.27,0.05,69449.31,42879.7,26569.61,Debit Card
O04127,2025-03-14,C0097,Divya Verma,P9685,Laptop,Electronics,North,Uttar Pradesh,2,75085.68,0.15,127645.66,95249.32,32396.34,Credit Card
O04128,2026-03-18,C1181,Sneha Verma,P7291,Jacket,Clothing,South,Kerala,4,2993.51,0.05,11375.34,6728.54,4646.8,Credit Card
O04129,2025-10-26,C0529,Vijay Reddy,P1600,Office Chair,Furniture,West,Gujarat,2,11519.4,0.0,23038.8,13456.92,9581.88,Debit Card
O04130,2025-11-07,C0467,Ravi Singh,P1101,T-Shirt,Clothing,North,Punjab,6,1624.36,0.15,8284.24,6756.9,1527.34,UPI
O04131,2025-05-23,C0345,Sneha Reddy,P3067,Cookware Set,Home & Kitchen,South,Tamil Nadu,6,6584.84,0.05,37533.59,29268.01,8265.58,UPI
O04132,2026-06-05,C0502,Sneha Reddy,P4870,Smartwatch,Electronics,South,Kerala,5,16779.59,0.15,71313.26,50824.69,20488.57,Credit Card
O04133,2025-08-29,C0045,Meena Patel,P8566,Dress,Clothing,North,Delhi,6,1303.17,0.1,7037.12,4662.27,2374.85,Cash
O04134,2025-07-02,C0756,Ravi Nair,P7291,Jacket,Clothing,South,Andhra Pradesh,7,5674.15,0.15,33761.19,22206.65,11554.54,Net Banking
O04135,2026-05-18,C0423,Ananya Patel,P7291,Jacket,Clothing,North,Haryana,1,2250.73,0.1,2025.66,1303.56,722.1,UPI
O04136,2026-03-18,C0852,Divya Das,P8699,Coffee Maker,Home & Kitchen,North,Uttar Pradesh,1,3693.79,0.05,3509.1,2752.28,756.82,UPI
O04137,2025-11-06,C0816,Arun Das,P1796,Mouse,Electronics,West,Madhya Pradesh,4,1414.61,0.05,5375.52,3455.64,1919.88,Cash
O04138,2025-10-08,C0918,Vijay Nair,P9007,Jeans,Clothing,North,Delhi,3,923.94,0.05,2633.23,1704.63,928.6,Cash
O04139,2025-03-07,C0148,Divya Singh,P9667,Mixer Grinder,Home & Kitchen,South,Tamil Nadu,1,4895.28,0.0,4895.28,3022.57,1872.71,Credit Card
O04140,2025-07-29,C1049,Divya Patel,P3693,Keyboard,Electronics,East,Bihar,4,4780.68,0.2,15298.18,11823.39,3474.79,UPI
O04141,2025-07-25,C0969,Sneha Reddy,P1796,Mouse,Electronics,West,Madhya Pradesh,1,834.29,0.0,834.29,512.56,321.73,Net Banking
O04142,2025-08-23,C0839,Ravi Iyer,P1600,Office Chair,Furniture,South,Telangana,4,7776.12,0.0,31104.48,24556.09,6548.39,Credit Card
O04143,2025-11-08,C0535,Arun Rao,P0649,Sofa,Furniture,West,Gujarat,4,30132.0,0.15,102448.8,76222.16,26226.64,Debit Card
O04144,2025-02-26,C0357,Arun Sharma,P3727,Monitor,Electronics,South,Andhra Pradesh,6,21410.39,0.1,115616.11,67659.59,47956.52,Net Banking
O04145,2025-06-12,C0144,Priya Reddy,P8699,Coffee Maker,Home & Kitchen,South,Andhra Pradesh,2,2769.8,0.0,5539.6,3589.41,1950.19,Cash
O04146,2026-04-15,C0480,Ananya Kumar,P6993,Air Fryer,Home & Kitchen,South,Kerala,6,8238.45,0.05,46959.16,37691.41,9267.75,Cash
O04147,2026-03-14,C0895,Ananya Rao,P1101,T-Shirt,Clothing,North,Rajasthan,7,784.8,0.05,5218.92,3632.56,1586.36,Credit Card
O04148,2025-04-11,C1167,Ravi Singh,P3727,Monitor,Electronics,North,Punjab,7,17785.08,0.1,112046.0,86399.38,25646.62,Net Banking
O04149,2025-10-13,C0210,Rahul Das,P8699,Coffee Maker,Home & Kitchen,East,Bihar,4,6253.42,0.1,22512.31,17242.69,5269.62,Cash
O04150,2026-03-06,C0881,Karthik Patel,P4870,Smartwatch,Electronics,East,Bihar,1,15437.12,0.05,14665.26,10251.26,4414.0,Credit Card
O04151,2025-04-26,C0587,Vijay Nair,P6547,Shoes,Clothing,South,Tamil Nadu,2,3489.02,0.0,6978.04,5312.1,1665.94,Debit Card
O04152,2026-02-18,C0129,Meena Singh,P3727,Monitor,Electronics,West,Gujarat,1,24491.47,0.0,24491.47,14372.32,10119.15,Cash
O04153,2025-09-03,C0905,Arun Iyer,P0899,Perfume,Beauty,North,Uttar Pradesh,7,1164.89,0.15,6931.1,5581.32,1349.78,Cash
O04154,2025-08-11,C0139,Ananya Verma,P7291,Jacket,Clothing,South,Kerala,3,4535.31,0.0,13605.93,10997.34,2608.59,UPI
O04155,2025-08-19,C0922,Sneha Reddy,P7087,Tablet,Electronics,West,Gujarat,6,13382.98,0.1,72268.09,43873.86,28394.23,Cash
O04156,2026-05-01,C1043,Rahul Singh,P3067,Cookware Set,Home & Kitchen,South,Kerala,4,6877.58,0.05,26134.8,19106.98,7027.82,UPI
O04157,2025-09-27,C0417,Divya Rao,P0899,Perfume,Beauty,South,Telangana,7,3281.52,0.05,21822.11,16806.07,5016.04,Debit Card
O04158,2026-01-01,C0819,Meena Patel,P0649,Sofa,Furniture,East,Jharkhand,6,26465.2,0.0,158791.2,100312.62,58478.58,Debit Card
O04159,2025-06-05,C0296,Vijay Rao,P7291,Jacket,Clothing,East,Jharkhand,1,6008.0,0.1,5407.2,3296.65,2110.55,Cash
O04160,2025-06-15,C0772,Arun Das,P0899,Perfume,Beauty,West,Maharashtra,5,4353.24,0.1,19589.58,14318.83,5270.75,Cash
O04161,2026-05-18,C0830,Priya Nair,P0649,Sofa,Furniture,West,Madhya Pradesh,5,27549.52,0.0,137747.6,83557.81,54189.79,Net Banking
O04162,2026-05-24,C0461,Karthik Reddy,P9685,Laptop,Electronics,North,Punjab,2,71842.26,0.05,136500.29,87003.87,49496.42,Net Banking
O04163,2025-03-30,C0374,Vijay Sharma,P3693,Keyboard,Electronics,South,Telangana,6,1012.0,0.1,5464.8,4419.69,1045.11,UPI
O04164,2025-11-10,C0029,Sneha Singh,P4636,Smartphone,Electronics,North,Delhi,4,27331.14,0.0,109324.56,77163.48,32161.08,Credit Card
O04165,2025-04-02,C0972,Meena Reddy,P1101,T-Shirt,Clothing,North,Punjab,1,1748.15,0.05,1660.74,1186.38,474.36,Credit Card
O04166,2025-05-29,C0409,Rahul Iyer,P5533,Shampoo,Beauty,West,Maharashtra,7,366.05,0.0,2562.35,1779.75,782.6,Net Banking
O04167,2025-01-01,C0968,Priya Reddy,P3067,Cookware Set,Home & Kitchen,North,Punjab,4,6595.08,0.0,26380.32,17835.67,8544.65,Net Banking
O04168,2026-05-16,C0251,Ravi Nair,P5533,Shampoo,Beauty,South,Andhra Pradesh,4,819.18,0.15,2785.21,2035.29,749.92,Debit Card
O04169,2025-07-02,C1015,Rahul Reddy,P8699,Coffee Maker,Home & Kitchen,West,Goa,4,2925.16,0.1,10530.58,7137.75,3392.83,Net Banking
O04170,2025-04-30,C0233,Priya Singh,P1077,Skin Care Set,Beauty,South,Andhra Pradesh,4,2954.36,0.0,11817.44,7119.44,4698.0,Cash
O04171,2026-02-14,C0405,Rahul Singh,P0649,Sofa,Furniture,North,Haryana,3,16439.79,0.1,44387.43,29846.27,14541.16,UPI
O04172,2025-12-14,C1112,Priya Reddy,P4333,Desk,Furniture,South,Tamil Nadu,1,9358.9,0.1,8423.01,5170.82,3252.19,Net Banking
O04173,2026-06-04,C0562,Karthik Singh,P5533,Shampoo,Beauty,South,Kerala,4,677.7,0.0,2710.8,2198.14,512.66,Credit Card
O04174,2025-10-31,C0364,Priya Iyer,P4333,Desk,Furniture,East,Jharkhand,4,6652.62,0.05,25279.96,20272.34,5007.62,Net Banking
O04175,2025-08-30,C0092,Divya Rao,P6547,Shoes,Clothing,East,West Bengal,2,5465.69,0.1,9838.24,6007.81,3830.43,UPI
O04176,2025-08-16,C0511,Ravi Das,P6266,Bookshelf,Furniture,West,Maharashtra,5,8350.15,0.05,39663.21,29831.99,9831.22,UPI
O04177,2025-09-08,C0734,Divya Sharma,P4636,Smartphone,Electronics,East,Jharkhand,3,61247.31,0.0,183741.93,148599.97,35141.96,Debit Card
O04178,2025-07-06,C0851,Arun Kumar,P3067,Cookware Set,Home & Kitchen,East,West Bengal,6,2859.77,0.0,17158.62,10761.04,6397.58,Cash
O04179,2025-04-13,C0766,Rahul Iyer,P3693,Keyboard,Electronics,East,Odisha,1,1250.81,0.15,1063.19,661.55,401.64,Net Banking
O04180,2026-06-02,C0038,Sneha Reddy,P5057,Headphones,Electronics,North,Haryana,3,4104.17,0.1,11081.26,7380.34,3700.92,UPI
O04181,2026-01-24,C0152,Vijay Das,P8566,Dress,Clothing,East,Odisha,3,2939.73,0.1,7937.27,5026.43,2910.84,Debit Card
O04182,2026-06-05,C0859,Ananya Das,P0649,Sofa,Furniture,North,Delhi,2,33941.68,0.2,54306.69,32059.27,22247.42,UPI
O04183,2025-06-11,C1140,Divya Patel,P0649,Sofa,Furniture,South,Karnataka,1,13932.54,0.1,12539.29,7833.26,4706.03,Debit Card
O04184,2025-02-05,C0717,Divya Sharma,P6266,Bookshelf,Furniture,North,Delhi,1,10193.47,0.1,9174.12,7206.21,1967.91,Net Banking
O04185,2026-02-24,C0805,Divya Nair,P7087,Tablet,Electronics,West,Maharashtra,7,14773.11,0.0,103411.77,69508.81,33902.96,UPI
O04186,2026-02-25,C0013,Vijay Patel,P0790,Face Cream,Beauty,South,Karnataka,7,1536.87,0.05,10220.19,7707.41,2512.78,Cash
O04187,2025-09-03,C0480,Priya Reddy,P3727,Monitor,Electronics,South,Kerala,1,28836.81,0.05,27394.97,17198.33,10196.64,Net Banking
O04188,2026-02-21,C0618,Meena Sharma,P2376,Dining Table,Furniture,North,Uttar Pradesh,5,34717.24,0.1,156227.58,108604.93,47622.65,Credit Card
O04189,2025-06-09,C0172,Karthik Singh,P9685,Laptop,Electronics,West,Madhya Pradesh,5,76085.95,0.1,342386.78,210867.82,131518.96,Net Banking
O04190,2025-05-16,C0331,Ravi Reddy,P8566,Dress,Clothing,West,Madhya Pradesh,3,4078.53,0.05,11623.81,8706.76,2917.05,Cash
O04191,2026-04-07,C1137,Karthik Patel,P7087,Tablet,Electronics,North,Haryana,4,35754.01,0.15,121563.63,95194.83,26368.8,Cash
O04192,2025-06-13,C0837,Meena Sharma,P4333,Desk,Furniture,East,Bihar,5,10613.22,0.05,50412.8,40042.68,10370.12,Net Banking
O04193,2025-11-06,C0234,Rahul Das,P1600,Office Chair,Furniture,West,Gujarat,5,16992.35,0.0,84961.75,55884.03,29077.72,Net Banking
O04194,2026-03-28,C0149,Arun Nair,P4870,Smartwatch,Electronics,South,Tamil Nadu,7,14884.34,0.1,93771.34,73101.52,20669.82,Net Banking
O04195,2026-04-09,C0035,Sneha Kumar,P7780,Vacuum Cleaner,Home & Kitchen,North,Rajasthan,6,11656.42,0.1,62944.67,37590.13,25354.54,Cash
O04196,2025-04-02,C0099,Karthik Das,P7087,Tablet,Electronics,West,Maharashtra,2,17141.16,0.1,30854.09,24609.13,6244.96,UPI
O04197,2026-05-25,C0265,Rahul Rao,P1077,Skin Care Set,Beauty,West,Maharashtra,6,1922.99,0.15,9807.25,7328.76,2478.49,Debit Card
O04198,2026-03-25,C0323,Divya Nair,P9685,Laptop,Electronics,North,Haryana,6,62189.91,0.0,373139.46,236140.46,136999.0,Cash
O04199,2026-01-26,C0896,Divya Kumar,P7087,Tablet,Electronics,East,Jharkhand,6,36432.16,0.05,207663.31,169431.77,38231.54,UPI
O04200,2026-01-12,C0827,Divya Iyer,P5533,Shampoo,Beauty,North,Haryana,3,515.8,0.05,1470.03,856.76,613.27,Credit Card
O04201,2026-06-10,C1130,Karthik Das,P7780,Vacuum Cleaner,Home & Kitchen,West,Madhya Pradesh,4,11335.29,0.0,45341.16,26781.8,18559.36,Credit Card
O04202,2025-03-29,C0905,Ananya Nair,P1600,Office Chair,Furniture,North,Punjab,6,9911.94,0.1,53524.48,37368.64,16155.84,Debit Card
O04203,2025-07-25,C0064,Arun Patel,P9007,Jeans,Clothing,South,Kerala,1,2901.43,0.05,2756.36,1984.94,771.42,Cash
O04204,2025-08-01,C0298,Ravi Verma,P3067,Cookware Set,Home & Kitchen,South,Andhra Pradesh,6,6873.57,0.0,41241.42,30903.39,10338.03,Credit Card
O04205,2025-09-22,C0876,Arun Kumar,P4636,Smartphone,Electronics,South,Tamil Nadu,1,60687.12,0.1,54618.41,37876.12,16742.29,Net Banking
O04206,2026-04-06,C0490,Priya Rao,P0899,Perfume,Beauty,North,Haryana,1,2237.61,0.1,2013.85,1216.63,797.22,Credit Card
O04207,2025-02-03,C0563,Rahul Iyer,P1077,Skin Care Set,Beauty,North,Delhi,1,3112.78,0.0,3112.78,2496.25,616.53,Credit Card
O04208,2025-02-23,C0360,Sneha Reddy,P9685,Laptop,Electronics,South,Kerala,2,59166.77,0.2,94666.83,73608.43,21058.4,Net Banking
O04209,2026-01-30,C1165,Arun Iyer,P9685,Laptop,Electronics,North,Punjab,3,78146.54,0.1,210995.66,122507.26,88488.4,Cash
O04210,2026-05-29,C0182,Ravi Iyer,P7780,Vacuum Cleaner,Home & Kitchen,South,Kerala,4,14963.74,0.15,50876.72,40061.69,10815.03,UPI
O04211,2025-01-13,C1179,Sneha Iyer,P3693,Keyboard,Electronics,North,Haryana,1,1203.77,0.0,1203.77,840.22,363.55,Net Banking
O04212,2025-11-04,C0053,Sneha Rao,P8566,Dress,Clothing,South,Karnataka,6,1695.15,0.1,9153.81,5330.05,3823.76,UPI
O04213,2026-05-19,C0780,Karthik Nair,P7291,Jacket,Clothing,South,Andhra Pradesh,1,6958.83,0.0,6958.83,4542.51,2416.32,Credit Card
O04214,2025-02-13,C0459,Rahul Das,P7780,Vacuum Cleaner,Home & Kitchen,South,Tamil Nadu,4,14896.98,0.15,50649.73,34068.32,16581.41,Cash
O04215,2026-05-03,C1020,Karthik Reddy,P0899,Perfume,Beauty,South,Andhra Pradesh,7,4540.13,0.1,28602.82,20086.7,8516.12,Cash
O04216,2025-03-14,C0613,Arun Patel,P1796,Mouse,Electronics,North,Uttar Pradesh,3,2789.44,0.1,7531.49,5916.88,1614.61,Net Banking
O04217,2026-03-17,C0539,Meena Iyer,P5057,Headphones,Electronics,East,Bihar,5,11439.18,0.0,57195.9,36687.91,20507.99,Debit Card
O04218,2025-05-21,C0105,Sneha Rao,P3693,Keyboard,Electronics,South,Karnataka,7,4211.75,0.0,29482.25,22660.83,6821.42,Credit Card
O04219,2025-12-09,C0078,Vijay Kumar,P1796,Mouse,Electronics,East,Bihar,4,705.5,0.05,2680.9,1620.76,1060.14,Credit Card
O04220,2025-07-30,C0247,Karthik Das,P4636,Smartphone,Electronics,South,Karnataka,7,21663.94,0.1,136482.82,101483.92,34998.9,Debit Card
O04221,2025-12-19,C0323,Priya Patel,P4636,Smartphone,Electronics,South,Kerala,7,18446.9,0.15,109759.06,79274.24,30484.82,Net Banking
O04222,2025-07-18,C0131,Karthik Kumar,P5057,Headphones,Electronics,South,Kerala,7,4781.75,0.15,28451.41,17556.01,10895.4,Debit Card
O04223,2025-04-25,C0858,Rahul Das,P0899,Perfume,Beauty,West,Goa,2,3894.77,0.05,7400.06,4418.17,2981.89,Debit Card
O04224,2025-08-29,C1153,Ravi Verma,P7087,Tablet,Electronics,North,Rajasthan,4,24223.28,0.1,87203.81,70851.16,16352.65,Cash
O04225,2025-10-20,C1160,Sneha Patel,P6266,Bookshelf,Furniture,South,Karnataka,7,3443.02,0.1,21691.03,14666.02,7025.01,Cash
O04226,2026-02-23,C0506,Karthik Patel,P7087,Tablet,Electronics,West,Maharashtra,3,24153.97,0.15,61592.62,47432.24,14160.38,Credit Card
O04227,2026-01-13,C0178,Priya Sharma,P6266,Bookshelf,Furniture,East,Jharkhand,4,2511.62,0.1,9041.83,7192.7,1849.13,Net Banking
O04228,2025-03-21,C1071,Meena Rao,P3727,Monitor,Electronics,North,Uttar Pradesh,5,25255.28,0.15,107334.94,66101.63,41233.31,Cash
O04229,2025-06-20,C0524,Vijay Rao,P9685,Laptop,Electronics,North,Delhi,1,59648.14,0.15,50700.92,32631.86,18069.06,Net Banking
O04230,2026-04-18,C0621,Sneha Kumar,P6547,Shoes,Clothing,West,Madhya Pradesh,2,4992.64,0.1,8986.75,6764.61,2222.14,Net Banking
O04231,2025-06-23,C0490,Ananya Verma,P3693,Keyboard,Electronics,North,Haryana,2,3080.36,0.05,5852.68,3745.69,2106.99,Net Banking
O04232,2025-07-01,C0897,Meena Rao,P6547,Shoes,Clothing,North,Rajasthan,6,1808.79,0.1,9767.47,7771.22,1996.25,Debit Card
O04233,2025-07-21,C0041,Vijay Rao,P0790,Face Cream,Beauty,East,Odisha,2,305.49,0.1,549.88,328.98,220.9,Cash
O04234,2026-02-27,C0403,Rahul Rao,P7780,Vacuum Cleaner,Home & Kitchen,South,Andhra Pradesh,4,9390.21,0.05,35682.8,27729.54,7953.26,UPI
O04235,2025-05-06,C0382,Divya Patel,P3693,Keyboard,Electronics,South,Andhra Pradesh,4,739.04,0.0,2956.16,2146.85,809.31,UPI
O04236,2026-03-26,C0834,Divya Singh,P3693,Keyboard,Electronics,South,Tamil Nadu,1,1960.05,0.05,1862.05,1393.82,468.23,Credit Card
O04237,2026-06-26,C1066,Karthik Verma,P7291,Jacket,Clothing,East,West Bengal,6,6279.93,0.0,37679.58,29910.59,7768.99,UPI
O04238,2026-06-01,C0119,Ravi Kumar,P6547,Shoes,Clothing,South,Telangana,6,1872.06,0.1,10109.12,6040.79,4068.33,Cash
O04239,2025-12-08,C0475,Rahul Iyer,P4333,Desk,Furniture,South,Kerala,5,23621.21,0.1,106295.44,72331.17,33964.27,Credit Card
O04240,2026-05-30,C0912,Priya Nair,P1101,T-Shirt,Clothing,East,Odisha,1,1389.67,0.1,1250.7,970.37,280.33,Net Banking
O04241,2025-09-19,C0137,Meena Kumar,P3693,Keyboard,Electronics,West,Maharashtra,3,1750.54,0.0,5251.62,4276.57,975.05,Cash
O04242,2025-08-16,C0863,Rahul Nair,P8566,Dress,Clothing,West,Gujarat,5,4031.78,0.05,19150.96,11574.59,7576.37,UPI
O04243,2025-08-02,C0872,Karthik Sharma,P0649,Sofa,Furniture,East,West Bengal,4,42584.46,0.1,153304.06,90409.4,62894.66,Credit Card
O04244,2026-04-01,C1050,Ananya Reddy,P8566,Dress,Clothing,South,Telangana,7,3964.13,0.1,24974.02,19317.24,5656.78,UPI
O04245,2025-01-04,C0819,Vijay Patel,P2376,Dining Table,Furniture,South,Andhra Pradesh,7,15742.86,0.1,99180.02,71128.29,28051.73,Debit Card
O04246,2025-07-02,C1096,Divya Iyer,P9007,Jeans,Clothing,North,Delhi,6,2922.42,0.1,15781.07,11158.26,4622.81,Debit Card
O04247,2025-05-20,C0215,Divya Reddy,P2376,Dining Table,Furniture,North,Punjab,7,22048.72,0.1,138906.94,99742.76,39164.18,Cash
O04248,2026-03-16,C0846,Vijay Sharma,P0899,Perfume,Beauty,North,Punjab,4,2102.84,0.05,7990.79,6367.0,1623.79,Credit Card
O04249,2026-05-20,C1066,Priya Nair,P7050,Makeup Kit,Beauty,West,Gujarat,7,2025.15,0.15,12049.64,9241.74,2807.9,Credit Card
O04250,2026-01-28,C0972,Vijay Kumar,P1600,Office Chair,Furniture,South,Telangana,4,10901.57,0.05,41425.97,27853.22,13572.75,Net Banking
O04251,2025-05-11,C0347,Meena Nair,P5057,Headphones,Electronics,North,Uttar Pradesh,6,9666.23,0.0,57997.38,40877.51,17119.87,UPI
O04252,2025-01-20,C0143,Priya Rao,P7087,Tablet,Electronics,East,Odisha,3,38016.24,0.05,108346.28,80565.52,27780.76,Credit Card
O04253,2025-05-11,C1024,Arun Singh,P3727,Monitor,Electronics,East,Odisha,1,20788.88,0.0,20788.88,12487.86,8301.02,UPI
O04254,2025-12-08,C0560,Arun Patel,P7291,Jacket,Clothing,East,Odisha,3,3670.97,0.05,10462.26,6742.67,3719.59,Debit Card
O04255,2026-03-10,C0740,Ananya Sharma,P9685,Laptop,Electronics,East,West Bengal,1,58709.79,0.15,49903.32,40105.74,9797.58,Credit Card
O04256,2026-03-31,C0196,Arun Reddy,P9685,Laptop,Electronics,North,Delhi,5,58830.72,0.15,250030.56,202416.6,47613.96,Cash
O04257,2025-11-06,C0250,Divya Kumar,P3067,Cookware Set,Home & Kitchen,West,Goa,1,7019.09,0.1,6317.18,4756.59,1560.59,Credit Card
O04258,2026-04-29,C0488,Priya Singh,P6547,Shoes,Clothing,South,Andhra Pradesh,7,3249.08,0.1,20469.2,15462.4,5006.8,UPI
O04259,2025-02-08,C0135,Ananya Iyer,P9685,Laptop,Electronics,South,Kerala,6,60582.69,0.05,345321.33,270046.43,75274.9,Debit Card
O04260,2026-02-24,C0021,Priya Verma,P3067,Cookware Set,Home & Kitchen,East,Jharkhand,2,2038.8,0.05,3873.72,3092.56,781.16,Credit Card
O04261,2025-11-27,C0339,Priya Kumar,P3693,Keyboard,Electronics,West,Madhya Pradesh,5,3385.77,0.1,15235.96,11383.51,3852.45,Cash
O04262,2026-01-16,C1114,Arun Singh,P7050,Makeup Kit,Beauty,North,Delhi,1,3304.61,0.05,3139.38,2406.26,733.12,Cash
O04263,2026-01-15,C0789,Arun Iyer,P8699,Coffee Maker,Home & Kitchen,North,Rajasthan,3,8103.99,0.0,24311.97,18745.3,5566.67,UPI
O04264,2025-04-26,C0997,Divya Verma,P1600,Office Chair,Furniture,North,Rajasthan,5,7372.39,0.05,35018.85,21743.24,13275.61,Net Banking
O04265,2026-01-02,C0179,Sneha Nair,P6547,Shoes,Clothing,West,Gujarat,6,5776.84,0.05,32927.99,20434.36,12493.63,Debit Card
O04266,2025-09-19,C0965,Karthik Patel,P7291,Jacket,Clothing,South,Andhra Pradesh,4,3694.15,0.0,14776.6,10427.45,4349.15,Debit Card
O04267,2025-07-19,C0279,Vijay Reddy,P4870,Smartwatch,Electronics,East,Odisha,5,3759.05,0.05,17855.49,10574.52,7280.97,Debit Card
O04268,2025-02-26,C0571,Rahul Verma,P9007,Jeans,Clothing,West,Gujarat,1,1356.73,0.0,1356.73,961.93,394.8,Debit Card
O04269,2025-07-16,C0766,Vijay Rao,P5057,Headphones,Electronics,West,Goa,2,11909.18,0.0,23818.36,16317.55,7500.81,UPI
O04270,2025-02-02,C0248,Meena Reddy,P4870,Smartwatch,Electronics,South,Kerala,7,4061.8,0.0,28432.6,16832.04,11600.56,UPI
O04271,2025-08-27,C1155,Meena Reddy,P1101,T-Shirt,Clothing,North,Delhi,5,1779.27,0.05,8451.53,5435.36,3016.17,Cash
O04272,2025-12-23,C0723,Meena Nair,P1101,T-Shirt,Clothing,North,Punjab,3,1271.51,0.2,3051.62,2225.81,825.81,Net Banking
O04273,2025-05-17,C0689,Meena Kumar,P6547,Shoes,Clothing,South,Telangana,7,5636.35,0.15,33536.28,25884.67,7651.61,Net Banking
O04274,2026-01-30,C0096,Sneha Iyer,P9685,Laptop,Electronics,South,Telangana,3,75798.9,0.0,227396.7,143601.61,83795.09,Credit Card
O04275,2026-03-04,C0969,Ravi Reddy,P6547,Shoes,Clothing,South,Tamil Nadu,2,2329.17,0.05,4425.42,3362.97,1062.45,Cash
O04276,2025-06-26,C0008,Ananya Reddy,P3067,Cookware Set,Home & Kitchen,North,Uttar Pradesh,3,6182.47,0.05,17620.04,11345.99,6274.05,Net Banking
O04277,2026-01-22,C0992,Karthik Das,P1600,Office Chair,Furniture,North,Haryana,5,11203.59,0.1,50416.16,33483.34,16932.82,Net Banking
O04278,2025-10-19,C0922,Priya Kumar,P6993,Air Fryer,Home & Kitchen,South,Tamil Nadu,4,6587.22,0.15,22396.55,17270.4,5126.15,Cash
O04279,2025-12-02,C0565,Sneha Iyer,P1077,Skin Care Set,Beauty,West,Maharashtra,5,5234.19,0.1,23553.86,18247.66,5306.2,Debit Card
O04280,2025-09-26,C0123,Sneha Rao,P7087,Tablet,Electronics,West,Goa,4,35317.12,0.0,141268.48,88566.12,52702.36,Credit Card
O04281,2026-05-27,C0972,Priya Das,P1796,Mouse,Electronics,West,Gujarat,1,2704.95,0.1,2434.46,1902.59,531.87,Net Banking
O04282,2026-04-17,C0557,Meena Iyer,P9007,Jeans,Clothing,South,Telangana,7,2494.65,0.2,13970.04,11084.01,2886.03,Credit Card
O04283,2025-01-30,C0847,Divya Rao,P3693,Keyboard,Electronics,North,Haryana,1,1743.2,0.0,1743.2,1167.36,575.84,UPI
O04284,2025-09-28,C1141,Divya Reddy,P9685,Laptop,Electronics,North,Delhi,1,60793.61,0.15,51674.57,38679.7,12994.87,Net Banking
O04285,2026-05-25,C0234,Priya Patel,P6266,Bookshelf,Furniture,South,Karnataka,4,11772.23,0.1,42380.03,32514.49,9865.54,UPI
O04286,2025-06-30,C0281,Ananya Verma,P0790,Face Cream,Beauty,South,Tamil Nadu,3,1180.2,0.0,3540.6,2704.8,835.8,Debit Card
O04287,2026-04-07,C1011,Priya Singh,P4870,Smartwatch,Electronics,South,Tamil Nadu,3,12249.15,0.15,31235.33,21075.42,10159.91,Net Banking
O04288,2025-06-08,C0681,Vijay Das,P9685,Laptop,Electronics,East,West Bengal,1,71107.71,0.2,56886.17,42583.36,14302.81,UPI
O04289,2025-09-04,C0001,Meena Patel,P2376,Dining Table,Furniture,East,Jharkhand,6,34198.9,0.1,184674.06,147333.58,37340.48,Net Banking
O04290,2026-05-13,C0465,Arun Sharma,P5533,Shampoo,Beauty,West,Madhya Pradesh,1,597.42,0.1,537.68,318.98,218.7,UPI
O04291,2025-08-13,C0654,Arun Patel,P9685,Laptop,Electronics,West,Gujarat,2,71424.23,0.05,135706.04,109542.49,26163.55,Cash
O04292,2025-04-19,C0145,Arun Sharma,P8699,Coffee Maker,Home & Kitchen,South,Kerala,5,7005.18,0.1,31523.31,24552.76,6970.55,Net Banking
O04293,2026-03-07,C0809,Arun Singh,P7087,Tablet,Electronics,West,Gujarat,5,27665.62,0.15,117578.88,82812.68,34766.2,Credit Card
O04294,2026-06-16,C0781,Arun Verma,P3693,Keyboard,Electronics,North,Delhi,3,1222.27,0.15,3116.79,2239.28,877.51,UPI
O04295,2025-08-18,C0281,Divya Sharma,P6993,Air Fryer,Home & Kitchen,East,Odisha,6,5661.08,0.05,32268.16,23322.7,8945.46,Credit Card
O04296,2025-05-31,C0618,Arun Rao,P7780,Vacuum Cleaner,Home & Kitchen,East,Jharkhand,7,17719.3,0.1,111631.59,69101.14,42530.45,Debit Card
O04297,2026-03-07,C0056,Rahul Nair,P2376,Dining Table,Furniture,North,Uttar Pradesh,6,25435.31,0.0,152611.86,120039.72,32572.14,Credit Card
O04298,2025-01-10,C1160,Karthik Iyer,P3727,Monitor,Electronics,North,Delhi,4,9384.14,0.0,37536.56,25240.66,12295.9,Net Banking
